timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [1000 mb],Basel Temperature [850 mb],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20191109T0100,4.8805285,6.13,-1.86,85.0,6.2145634,280.008
20191109T0200,4.7005286,6.05,-1.54,84.0,4.32,270.0
20191109T0300,4.790529,6.05,-1.94,84.0,1.835647,258.69006
20191109T0400,4.7105284,6.12,-2.35,84.0,1.1384199,198.43495
20191109T0500,4.7305284,6.45,-2.83,84.0,0.8049845,206.56505
20191109T0600,4.8905287,6.76,-2.4,86.0,2.4149535,206.56505
20191109T0700,5.4305286,6.69,-2.64,85.0,6.12,241.92752
20191109T0800,5.7005286,6.81,-2.64,85.0,8.557102,247.75098
20191109T0900,5.8705287,6.64,-2.72,81.0,10.636766,246.0375
20191109T1000,5.7605286,6.38,-2.1,85.0,13.627795,257.79953
20191109T1100,5.8005285,6.36,-2.64,85.0,14.934577,285.37625
20191109T1200,7.0205283,6.89,-2.49,74.0,16.981165,274.8645
20191109T1300,7.0105286,7.19,-2.67,75.0,15.876775,266.0995
20191109T1400,9.290529,9.28,-2.14,59.0,6.162207,276.70984
20191109T1500,9.630529,9.68,-1.86,57.0,5.4477882,277.59464
20191109T1600,9.570529,9.8,-1.91,56.0,6.725354,285.5241
20191109T1700,9.180529,9.68,-1.66,57.0,6.725354,285.5241
20191109T1800,8.3005295,9.4,-1.63,61.0,4.0249224,296.56506
20191109T1900,7.8705287,9.13,-1.42,63.0,1.1384199,18.434952
20191109T2000,7.5305285,8.9,-1.02,64.0,5.5887027,104.93142
20191109T2100,5.8405285,8.49,-0.94,72.0,9.19939,120.57922
20191109T2200,4.5305285,7.83,-0.82,78.0,8.78872,124.99202
20191109T2300,3.5505285,7.4,-0.69,79.0,8.4963045,126.38435
20191110T0000,3.0005286,7.04,-0.5,81.0,8.14587,135.0
20191110T0100,2.8205285,6.57,-0.51,81.0,7.7879906,123.69006
20191110T0200,2.4605286,6.36,-0.53,83.0,9.659814,116.56505
20191110T0300,2.0005286,6.48,-0.26,87.0,10.587918,125.31121
20191110T0400,1.2505287,6.52,-0.28,91.0,10.799999,126.869896
20191110T0500,1.1905286,5.6,-0.3,88.0,9.0,126.869896
20191110T0600,1.3005286,4.85,-0.05,79.0,9.19939,120.57922
20191110T0700,1.6205287,4.65,0.19,78.0,9.983106,115.64101
20191110T0800,0.80052865,4.56,-0.06,84.0,9.565437,109.798874
20191110T0900,0.32052866,4.08,-0.4,88.0,8.557102,104.620865
20191110T1000,2.4505286,3.89,-0.5,81.0,8.654986,106.92751
20191110T1100,4.6905284,5.03,-0.51,73.0,7.5685663,92.72631
20191110T1200,6.8805285,7.13,-0.6,66.0,7.42159,75.96376
20191110T1300,8.620529,8.73,-0.76,59.0,5.991594,32.735214
20191110T1400,8.980529,8.92,-0.87,59.0,5.8048253,29.744873
20191110T1500,9.620529,9.6,-0.43,58.0,6.379216,16.389526
20191110T1600,9.900529,10.09,-0.16,58.0,6.12,360.0
20191110T1700,9.670529,10.16,0.05,59.0,8.225035,336.8014
20191110T1800,8.410529,9.53,0.16,67.0,8.557102,345.37915
20191110T1900,7.3705287,8.83,0.15,71.0,6.151683,339.44397
20191110T2000,6.7405286,8.61,0.03,72.0,3.671294,281.30994
20191110T2100,6.2305284,8.07,0.02,75.0,4.198285,239.03624
20191110T2200,5.7005286,7.34,0.2,77.0,2.4149535,243.43495
20191110T2300,5.1605287,6.57,0.14,80.0,2.3051248,231.3402
20191111T0000,4.6705284,5.94,0.09,82.0,3.6,270.0
20191111T0100,4.040529,5.31,-0.07,85.0,3.9763298,275.19443
20191111T0200,3.8705285,5.16,-0.32,86.0,4.73506,261.25385
20191111T0300,3.7605286,5.56,-0.35,85.0,4.510787,208.61046
20191111T0400,3.1605287,5.72,-0.73,86.0,2.6208394,195.9454
20191111T0500,2.8805285,5.3,-0.47,85.0,3.671294,168.69006
20191111T0600,2.7205286,4.98,-0.03,84.0,4.3498964,155.55605
20191111T0700,2.3305285,4.6,-0.21,85.0,3.8773184,158.1986
20191111T0800,2.0105286,4.08,-0.43,85.0,3.8773184,158.1986
20191111T0900,1.9705287,4.08,-0.15,86.0,5.1919937,146.30994
20191111T1000,2.7605286,4.15,0.15,85.0,4.5536795,108.434944
20191111T1100,4.5105286,4.77,1.11,81.0,6.28713,113.62937
20191111T1200,5.9605284,5.96,0.75,76.0,1.9386592,68.19859
20191111T1300,7.0305285,6.92,1.26,72.0,2.16,360.0
20191111T1400,8.370529,8.38,0.71,59.0,5.6233797,309.80557
20191111T1500,9.630529,9.85,0.03,57.0,9.178235,295.55997
20191111T1600,9.520529,9.97,1.41,60.0,10.538843,277.85333
20191111T1700,9.520529,10.18,1.04,63.0,5.634891,243.43495
20191111T1800,9.220529,10.4,0.73,66.0,3.6179552,95.71059
20191111T1900,8.880529,10.36,0.73,67.0,7.172949,107.52557
20191111T2000,8.230529,10.2,1.08,68.0,7.729527,117.75854
20191111T2100,7.1205287,9.74,0.99,72.0,7.491114,125.21759
20191111T2200,6.7505283,9.09,0.56,74.0,4.1046314,142.12502
20191111T2300,6.6605287,8.46,-0.65,73.0,5.634891,243.43495
20191112T0000,6.7705283,7.98,-0.4,72.0,13.5515,253.00919
20191112T0100,5.7105284,6.56,-2.28,81.0,24.144165,267.43622
20191112T0200,4.4405284,4.99,-2.86,85.0,20.211363,274.08563
20191112T0300,4.4605284,5.13,-3.32,81.0,16.73516,251.1753
20191112T0400,4.6605287,5.59,-2.52,80.0,14.707222,248.45903
20191112T0500,4.8105288,5.79,-2.94,80.0,13.905509,248.7495
20191112T0600,4.6205287,5.59,-3.36,79.0,14.336861,241.50436
20191112T0700,3.5005286,5.21,-3.53,81.0,13.18308,235.00798
20191112T0800,2.5905285,5.01,-3.46,83.0,11.988594,228.65222
20191112T0900,2.6505284,4.6,-3.34,81.0,12.7279215,225.0
20191112T1000,4.5105286,5.38,-3.24,72.0,15.1884165,238.57043
20191112T1100,6.2405286,6.79,-3.03,63.0,21.575987,244.29004
20191112T1200,7.5705285,7.95,-2.68,56.0,25.729298,252.07208
20191112T1300,8.3005295,8.54,-2.54,54.0,28.594517,259.11447
20191112T1400,9.720529,10.05,-1.5,53.0,20.523155,268.9949
20191112T1500,9.470529,10.18,-1.45,55.0,18.374111,272.24576
20191112T1600,9.600529,10.3,-1.45,54.0,18.36353,268.8767
20191112T1700,9.140529,10.14,-1.14,56.0,17.283749,268.80652
20191112T1800,7.7605286,9.39,-1.27,64.0,12.620554,273.2705
20191112T1900,6.4805284,8.48,-1.72,71.0,9.47012,261.25385
20191112T2000,5.3705287,7.6,-1.89,76.0,10.00256,239.74356
20191112T2100,4.3805285,6.91,-1.99,80.0,10.587918,234.68878
20191112T2200,3.7805285,6.57,-2.3,81.0,8.654986,196.92752
20191112T2300,4.1105285,6.38,-2.59,79.0,6.439876,206.56505
20191113T0000,4.4705286,6.1,-2.93,78.0,3.7585104,196.69925
20191113T0100,4.6505284,6.03,-3.03,80.0,3.6,180.0
20191113T0200,4.790529,6.06,-3.05,84.0,4.0249224,190.30484
20191113T0300,5.0105286,6.27,-3.23,85.0,5.6233797,219.80557
20191113T0400,5.0905285,6.17,-3.39,83.0,7.5170207,253.30075
20191113T0500,4.6505284,5.6,-3.51,83.0,9.726665,267.8789
20191113T0600,4.1205287,5.11,-3.63,85.0,9.028754,265.4261
20191113T0700,3.3605285,4.44,-3.67,87.0,10.086427,267.9546
20191113T0800,2.3705285,3.47,-3.7,91.0,8.825508,258.23172
20191113T0900,2.0605285,2.86,-3.79,95.0,7.4128532,240.9454
20191113T1000,2.2905285,2.88,-3.74,94.0,6.696387,233.74615
20191113T1100,2.6805286,3.07,-3.63,93.0,5.2416787,254.0546
20191113T1200,3.9905286,3.93,-3.35,83.0,5.5887027,284.93143
20191113T1300,5.4905286,5.53,-3.15,72.0,6.6087217,299.35776
20191113T1400,8.0505295,8.33,-2.46,59.0,16.62249,274.96973
20191113T1500,8.030529,8.53,-2.63,59.0,18.089775,275.7106
20191113T1600,8.160529,8.88,-1.98,60.0,16.23596,266.1859
20191113T1700,8.160529,9.02,-1.91,60.0,15.876775,266.0995
20191113T1800,7.8305287,8.9,-1.87,62.0,11.252519,262.6476
20191113T1900,7.2505283,8.55,-1.75,65.0,8.699793,245.55606
20191113T2000,6.0905285,8.13,-1.65,69.0,8.714677,218.29016
20191113T2100,4.6005287,7.74,-1.64,74.0,9.346143,195.64224
20191113T2200,3.7505286,7.42,-1.43,76.0,8.64,180.0
20191113T2300,3.2905285,6.95,-1.39,80.0,7.42159,157.16635
20191114T0000,2.8505285,6.54,-1.55,81.0,7.42159,129.09386
20191114T0100,2.3905284,5.99,-1.53,80.0,8.0899935,122.27564
20191114T0200,2.1605287,6.08,-1.59,79.0,8.891343,121.759476
20191114T0300,1.7105286,5.76,-1.5,83.0,9.178235,115.55997
20191114T0400,1.2705287,6.01,-1.16,88.0,10.630672,118.30075
20191114T0500,1.4005287,5.85,-0.69,86.0,13.281023,122.828545
20191114T0600,2.3405285,5.96,-0.54,77.0,14.88242,122.15229
20191114T0700,2.8605285,5.45,-0.2,70.0,16.075521,124.04593
20191114T0800,3.2505286,4.9,0.82,51.0,16.563911,132.35745
20191114T0900,3.2105286,4.8,1.4,56.0,17.826363,133.36342
20191114T1000,3.8205285,5.01,0.93,59.0,15.546833,132.18445
20191114T1100,4.9405284,6.0,-0.76,57.0,2.6208394,164.0546
20191114T1200,6.9805284,7.94,-0.13,54.0,9.449572,162.25533
20191114T1300,7.7705283,8.71,-0.09,62.0,17.31746,200.69545
20191114T1400,8.070529,8.74,1.15,47.0,3.6,89.99999
20191114T1500,8.770529,9.79,1.57,45.0,8.78872,55.007973
20191114T1600,10.130529,11.3,1.57,42.0,13.441071,82.303955
20191114T1700,9.710529,11.53,1.77,48.0,9.826088,81.57303
20191114T1800,9.0505295,11.34,1.74,50.0,11.246759,39.805573
20191114T1900,8.220529,10.26,3.65,52.0,12.594856,59.036255
20191114T2000,7.5205283,9.33,4.44,54.0,13.32,89.99999
20191114T2100,6.9005284,8.82,5.09,58.0,14.440443,94.28915
20191114T2200,6.7005286,8.56,4.59,60.0,11.609651,97.125015
20191114T2300,6.3405285,8.25,4.39,60.0,6.849467,93.01279
20191115T0000,6.0305285,8.36,5.17,61.0,4.3349743,4.7636414
20191115T0100,4.9605284,7.83,4.75,79.0,9.0,270.0
20191115T0200,4.9705286,7.12,4.8,80.0,10.182337,261.8699
20191115T0300,4.8905287,6.79,4.88,77.0,6.379216,286.38956
20191115T0400,4.7005286,6.32,4.85,74.0,4.1046314,307.875
20191115T0500,4.5505285,6.38,3.59,73.0,3.2599385,276.34018
20191115T0600,4.2505283,6.23,4.4,76.0,2.3051248,51.34018
20191115T0700,4.2405286,6.7,3.68,79.0,5.6920996,251.56506
20191115T0800,4.1105285,7.2,2.28,81.0,1.1384199,161.56505
20191115T0900,3.8905284,6.28,0.21,83.0,7.2359104,95.71059
20191115T1000,5.1105285,6.33,0.54,79.0,2.16,180.0
20191115T1100,6.9805284,8.03,-0.12,64.0,6.1305785,220.23636
20191115T1200,8.190529,8.99,0.3,51.0,14.118243,250.641
20191115T1300,9.060529,10.08,-0.47,50.0,12.074766,259.69516
20191115T1400,10.260529,10.98,0.79,51.0,14.264361,280.1755
20191115T1500,10.5505295,11.3,0.13,51.0,4.3349743,318.36646
20191115T1600,10.3005295,11.18,0.13,53.0,7.928178,357.39746
20191115T1700,9.450529,10.64,-0.15,57.0,11.013882,11.309921
20191115T1800,8.110529,9.99,-0.37,64.0,10.799999,360.0
20191115T1900,7.0505285,9.38,-0.27,71.0,7.42159,345.96375
20191115T2000,6.3105288,9.08,0.19,74.0,4.6938257,327.5288
20191115T2100,6.0305285,8.55,0.29,74.0,1.484318,284.03625
20191115T2200,5.7505283,7.68,0.27,73.0,3.096837,234.46233
20191115T2300,4.9805284,7.09,0.27,77.0,2.1897945,260.5377
20191116T0000,4.5305285,6.6,0.33,79.0,6.1305785,220.23636
20191116T0100,4.000529,6.65,0.39,79.0,3.8268526,221.18593
20191116T0200,3.6505284,6.14,0.3,77.0,3.6,180.0
20191116T0300,3.7505286,5.84,0.14,75.0,4.379589,189.46233
20191116T0400,3.7905285,6.08,-0.13,74.0,4.0249224,190.30484
20191116T0500,3.6705287,6.04,-0.33,76.0,0.71999997,180.0
20191116T0600,3.6905286,5.57,-0.22,76.0,0.35999998,180.0
20191116T0700,3.7405286,5.34,-0.06,76.0,2.4149535,116.56505
20191116T0800,3.7405286,5.61,-0.29,76.0,6.1305785,130.23636
20191116T0900,3.6605287,5.9,-0.17,77.0,6.12,118.07248
20191116T1000,3.9205287,5.67,0.0,80.0,6.379216,106.38954
20191116T1100,5.5205283,6.18,-0.38,74.0,4.3349743,138.36646
20191116T1200,6.9105287,7.2,-0.13,70.0,0.35999998,360.0
20191116T1300,8.030529,8.24,-0.04,66.0,0.8049845,206.56505
20191116T1400,7.6805286,7.7,-0.32,70.0,1.4399999,89.99999
20191116T1500,8.180529,8.29,0.57,68.0,3.4152596,71.56504
20191116T1600,8.690529,9.02,-0.05,67.0,9.085988,123.69006
20191116T1700,9.310529,10.22,-0.2,66.0,8.350138,97.431404
20191116T1800,8.820529,10.5,0.3,66.0,8.707237,119.74488
20191116T1900,6.8305287,9.56,0.18,68.0,11.298495,149.34933
20191116T2000,4.9205284,8.95,-0.04,79.0,11.480557,138.81407
20191116T2100,4.0705285,8.71,-0.24,83.0,10.086427,145.1755
20191116T2200,3.9205287,8.0,-0.14,78.0,7.5942082,148.57043
20191116T2300,4.1405287,7.57,-0.19,71.0,5.904439,142.4314
20191117T0000,3.8505285,7.28,-0.15,74.0,3.319036,139.3987
20191117T0100,3.5605285,7.43,-0.24,76.0,3.5455887,113.96249
20191117T0200,3.2705286,7.23,-0.31,78.0,3.4152596,108.434944
20191117T0300,2.3305285,6.61,-0.09,79.0,1.8,36.86989
20191117T0400,1.5705286,5.65,0.49,78.0,2.8116899,309.80557
20191117T0500,1.6405287,4.26,1.08,80.0,5.6233797,309.80557
20191117T0600,1.9905287,3.22,0.27,80.0,2.3051248,231.3402
20191117T0700,2.5105286,3.56,-0.17,81.0,4.896529,252.89728
20191117T0800,2.3805285,3.45,-0.28,82.0,6.9153743,308.65982
20191117T0900,2.4505286,3.27,-0.35,85.0,5.4477882,277.59464
20191117T1000,2.5905285,3.26,-1.0,88.0,5.315336,298.30078
20191117T1100,2.8905284,3.52,-1.26,90.0,5.4833565,293.1986
20191117T1200,3.2605286,3.91,-1.61,90.0,7.42159,284.03625
20191117T1300,3.4705286,4.24,-1.29,92.0,7.42159,320.90616
20191117T1400,3.1305285,4.11,-1.4,93.0,13.830749,308.65982
20191117T1500,3.6605287,4.77,-1.36,93.0,12.522619,288.43497
20191117T1600,4.290529,5.46,-1.36,93.0,9.255571,283.49573
20191117T1700,4.3305287,5.38,-1.79,92.0,14.113653,264.14398
20191117T1800,3.0805285,4.42,-2.61,85.0,20.61766,245.22485
20191117T1900,3.1805286,4.37,-3.36,84.0,20.46941,246.13983
20191117T2000,2.8205285,4.39,-2.87,83.0,18.514643,243.43495
20191117T2100,2.3605285,4.22,-2.4,83.0,18.472595,236.92932
20191117T2200,2.5005286,4.2,-2.39,83.0,21.578989,242.15242
20191117T2300,2.1905286,3.87,-2.24,85.0,20.608229,242.98734
20191118T0000,2.4905286,4.3,-2.99,85.0,16.75064,241.78264
20191118T0100,3.4105287,5.43,-4.05,84.0,12.768586,229.57393
20191118T0200,4.040529,5.5,-3.11,82.0,23.904108,232.95752
20191118T0300,3.3305285,4.57,-3.28,87.0,26.865265,237.5877
20191118T0400,3.9205287,5.49,-3.2,86.0,25.1614,236.08258
20191118T0500,4.8205285,6.53,-3.23,78.0,29.268686,238.06932
20191118T0600,4.8005285,6.44,-2.08,79.0,30.432245,242.52557
20191118T0700,4.5805287,6.2,-2.62,79.0,27.56058,246.1135
20191118T0800,3.9005284,6.06,-2.94,77.0,23.532547,240.69
20191118T0900,4.0105286,6.02,-2.87,79.0,21.734581,243.43495
20191118T1000,5.0205283,6.09,-2.83,77.0,23.469128,249.3411
20191118T1100,5.7805285,6.32,-2.48,75.0,25.071096,254.16762
20191118T1200,6.3005285,6.48,-2.06,73.0,25.849905,257.125
20191118T1300,6.5005283,6.53,-1.85,72.0,27.534704,258.69006
20191118T1400,6.0505285,5.94,-3.42,71.0,26.200977,257.3004
20191118T1500,6.2405286,6.21,-3.12,69.0,24.216522,258.85712
20191118T1600,6.2305284,6.44,-2.67,69.0,21.542923,260.38028
20191118T1700,5.7505283,6.27,-2.71,73.0,17.518356,260.5377
20191118T1800,4.6305285,5.88,-2.15,79.0,11.966953,248.83875
20191118T1900,3.6205285,5.61,-1.88,81.0,11.212135,227.60257
20191118T2000,2.4705286,5.46,-1.61,78.0,9.686609,228.01279
20191118T2100,1.6405287,5.11,-1.99,79.0,10.829959,195.42216
20191118T2200,1.2205287,5.72,-2.34,79.0,9.178235,191.30994
20191118T2300,1.6705287,6.16,-2.61,78.0,8.647496,182.38594
20191119T0000,1.7905287,6.55,-2.1,81.0,6.130579,183.36646
20191119T0100,1.3005286,6.03,-2.0,87.0,6.638072,167.47119
20191119T0200,1.1905286,5.84,-2.08,89.0,5.154415,155.22485
20191119T0300,1.4805287,5.58,-2.16,87.0,4.39436,145.00798
20191119T0400,1.7005286,5.11,-2.3,85.0,4.3349743,131.63353
20191119T0500,2.1905286,4.78,-2.03,85.0,2.968636,104.03624
20191119T0600,2.4905286,4.32,-1.77,84.0,5.3999996,126.869896
20191119T0700,2.9405286,4.33,-1.48,84.0,4.198285,149.03624
20191119T0800,3.0405285,4.22,-1.42,84.0,5.5887027,104.93142
20191119T0900,3.1205285,4.29,-1.44,86.0,5.3517847,109.653824
20191119T1000,4.1305285,4.53,-1.39,79.0,2.7416782,113.19859
20191119T1100,4.9905286,5.02,-1.42,77.0,1.609969,63.43495
20191119T1200,5.8705287,5.7,-1.45,75.0,3.4152596,18.434952
20191119T1300,6.2805285,6.17,-1.39,74.0,5.0528407,4.085617
20191119T1400,6.6305285,6.25,-1.45,72.0,11.770403,336.57132
20191119T1500,7.6005287,7.24,-1.49,69.0,15.978486,345.6507
20191119T1600,7.4505286,7.39,-1.45,70.0,15.893093,346.90814
20191119T1700,7.0905285,7.45,-1.38,72.0,15.542662,346.6075
20191119T1800,5.8505287,6.55,-1.59,78.0,14.408997,347.00537
20191119T1900,5.1505284,6.12,-1.88,81.0,11.720751,349.38034
20191119T2000,4.7805285,5.78,-2.32,83.0,9.028754,4.573929
20191119T2100,4.6605287,5.82,-2.35,84.0,4.802999,12.994629
20191119T2200,4.5205283,5.53,-2.61,85.0,2.52,360.0
20191119T2300,4.3805285,5.05,-2.82,87.0,0.5091169,44.999985
20191120T0000,4.2505283,4.95,-2.76,88.0,1.5273507,44.999985
20191120T0100,3.5605285,4.92,-2.21,90.0,2.8116899,50.194427
20191120T0200,2.7605286,4.55,-2.13,91.0,3.671294,78.69006
20191120T0300,2.2405286,3.83,-2.06,90.0,2.8799999,89.99999
20191120T0400,2.5905285,3.58,-2.16,88.0,0.71999997,360.0
20191120T0500,2.7105286,3.51,-1.93,90.0,1.08,360.0
20191120T0600,2.9005284,3.5,-1.66,90.0,1.08,360.0
20191120T0700,3.0805285,3.73,-1.25,90.0,1.1384199,71.56504
20191120T0800,3.2905285,4.21,-0.32,88.0,2.7416782,66.8014
20191120T0900,3.8105285,4.84,0.36,85.0,5.506941,78.69006
20191120T1000,5.1405287,5.4,1.89,77.0,10.948973,99.46232
20191120T1100,5.7605286,5.71,3.35,75.0,14.587776,105.75117
20191120T1200,6.7705283,6.61,3.96,72.0,14.241629,106.14433
20191120T1300,7.6705284,7.42,3.64,70.0,13.661038,108.434944
20191120T1400,7.9205284,7.87,3.51,68.0,15.034041,106.69924
20191120T1500,8.690529,8.77,3.23,66.0,13.358861,104.03624
20191120T1600,8.970529,9.33,3.23,65.0,12.224107,103.62699
20191120T1700,8.8005295,9.63,3.15,67.0,9.47012,98.74616
20191120T1800,8.060529,9.5,3.13,71.0,7.628263,70.70995
20191120T1900,6.8705287,9.13,2.79,77.0,7.072878,75.25644
20191120T2000,5.8305287,8.55,3.06,81.0,6.489992,93.179825
20191120T2100,4.6405287,8.0,3.12,84.0,5.0142193,111.03751
20191120T2200,3.7605286,7.45,3.25,87.0,4.8965297,126.027374
20191120T2300,3.1705287,7.25,3.3,88.0,7.754637,111.80141
20191121T0000,2.6505284,7.17,3.53,88.0,7.8625183,105.9454
20191121T0100,3.1005285,6.75,3.56,88.0,9.449572,107.74467
20191121T0200,5.0905285,6.62,3.64,81.0,10.966713,113.19859
20191121T0300,5.1605287,7.29,3.77,80.0,10.163227,112.9321
20191121T0400,3.7105286,7.25,3.74,86.0,8.089993,110.854454
20191121T0500,2.8505285,6.66,3.7,90.0,6.28713,113.62937
20191121T0600,2.1405284,6.07,3.45,93.0,4.6800003,112.61986
20191121T0700,1.6605287,5.26,3.36,95.0,4.802999,102.99461
20191121T0800,1.4205287,4.65,3.25,94.0,4.6800003,112.61986
20191121T0900,1.7105286,4.33,3.08,92.0,3.8773184,111.80141
20191121T1000,3.1605287,4.82,2.69,86.0,2.5455842,98.1301
20191121T1100,4.7105284,5.69,2.16,80.0,1.4399999,89.99999
20191121T1200,6.3505287,6.74,1.85,76.0,1.2979984,56.30993
20191121T1300,7.8205285,8.0,1.97,71.0,2.16,360.0
20191121T1400,10.170529,10.46,2.58,63.0,7.289444,110.22486
20191121T1500,10.720529,11.1,2.3,61.0,5.8048253,97.125015
20191121T1600,10.870529,11.46,2.08,61.0,6.4799995,89.99999
20191121T1700,10.580529,11.65,2.08,64.0,7.5685663,87.27369
20191121T1800,9.400529,11.33,2.35,68.0,10.823973,93.81408
20191121T1900,7.8005285,10.45,2.63,75.0,12.245293,114.30454
20191121T2000,6.7805285,9.74,2.91,79.0,12.24,118.07248
20191121T2100,5.9805284,9.37,3.02,82.0,10.495713,120.96376
20191121T2200,5.6205287,9.16,3.24,82.0,10.086427,124.82449
20191121T2300,5.1905284,9.34,3.67,84.0,7.928177,129.47246
20191122T0000,4.5805287,9.38,3.1,89.0,8.78872,124.99202
20191122T0100,4.5005283,8.92,2.69,91.0,6.8777895,132.8789
20191122T0200,5.1205287,8.34,2.22,85.0,5.315336,151.69923
20191122T0300,5.7805285,8.28,2.44,79.0,4.829907,153.43495
20191122T0400,5.9705286,8.26,1.82,77.0,6.2145634,100.00798
20191122T0500,5.9705286,8.14,1.43,77.0,8.209263,105.25512
20191122T0600,5.4005284,8.88,1.71,81.0,11.298495,112.47943
20191122T0700,4.1305285,9.14,1.73,87.0,12.245293,114.30454
20191122T0800,3.8105285,9.47,1.79,86.0,12.245293,114.30454
20191122T0900,3.1905286,9.01,1.52,89.0,12.397806,115.82099
20191122T1000,4.7805285,9.09,1.47,84.0,12.72283,115.11483
20191122T1100,7.3905287,9.03,2.03,74.0,15.509274,111.80141
20191122T1200,8.990529,9.47,2.55,69.0,17.25373,113.35556
20191122T1300,10.080529,10.45,2.58,65.0,18.057508,113.498566
20191122T1400,10.280529,10.74,4.08,58.0,21.096123,115.25316
20191122T1500,10.8005295,11.47,4.94,56.0,20.65848,112.54305
20191122T1600,11.210529,12.16,5.27,55.0,19.721298,111.412964
20191122T1700,10.820529,12.32,5.28,57.0,17.76081,107.700424
20191122T1800,9.500529,11.59,5.46,63.0,15.328561,99.46232
20191122T1900,8.220529,10.55,6.31,68.0,13.896187,106.55707
20191122T2000,7.1605287,9.92,7.11,72.0,10.787993,115.70995
20191122T2100,6.1405287,8.62,7.6,76.0,11.298495,120.650665
20191122T2200,5.5705285,8.35,7.9,78.0,13.1041975,110.9245
20191122T2300,5.1505284,8.0,7.14,79.0,15.629971,104.67639
20191123T0000,4.2305284,7.03,8.25,82.0,15.281989,105.01836
20191123T0100,4.3905287,8.07,8.36,77.0,16.263872,117.69946
20191123T0200,4.3005285,8.0,7.93,79.0,15.844089,111.31791
20191123T0300,4.790529,8.28,8.18,77.0,16.78156,112.71441
20191123T0400,4.7105284,8.55,9.21,77.0,15.141414,108.00416
20191123T0500,4.040529,8.74,9.89,78.0,12.979984,109.44003
20191123T0600,3.6305285,7.99,9.68,82.0,5.3517847,109.653824
20191123T0700,3.7705286,7.27,10.11,84.0,3.6179552,84.289406
20191123T0800,4.540529,8.33,10.65,79.0,7.072878,104.74355
20191123T0900,4.8305287,8.25,10.92,75.0,9.793058,107.10272
20191123T1000,5.6005287,8.48,10.7,73.0,11.367109,100.954056
20191123T1100,8.290529,10.28,11.04,68.0,9.72,89.99999
20191123T1200,11.440529,13.45,11.09,62.0,9.0645685,83.15723
20191123T1300,12.240529,13.85,10.2,65.0,8.12197,282.80426
20191123T1400,14.780529,16.6,9.83,54.0,5.4119864,86.18592
20191123T1500,14.500529,16.22,9.13,58.0,1.8,233.1301
20191123T1600,13.110529,14.57,9.55,62.0,2.8116899,309.80557
20191123T1700,12.390529,14.4,10.47,67.0,3.0758414,290.55603
20191123T1800,11.380529,14.01,10.13,71.0,5.692099,145.30484
20191123T1900,11.130529,14.14,7.84,67.0,6.87779,96.009
